Record Id,Note Owner ID,Note Title,Note Content,Parent ID,Created by ID,Modified by ID,Created Time,Modified Time
zcrm_1920545000000642275,zcrm_1920545000000511027,,he will call later. out of station,zcrm_1920545000000642161,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-03 20:03:51,2017-03-03 20:03:51
zcrm_1920545000000642279,zcrm_1920545000000511027,,call end of the month,zcrm_1920545000000642162,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-03 20:04:08,2017-03-03 20:04:08
zcrm_1920545000000642283,zcrm_1920545000000511027,,email sent,zcrm_1920545000000642163,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-03 20:04:57,2017-03-03 20:04:57
zcrm_1920545000000642287,zcrm_1920545000000511027,,"he had come for GSBS. 
He will call me later",zcrm_1920545000000642165,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-03 20:08:50,2017-03-03 20:08:50
zcrm_1920545000000642291,zcrm_1920545000000511027,,demo fixed on 6th march at bandra west at 6:30 pm,zcrm_1920545000000642166,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-03 20:11:17,2017-03-03 20:11:17
zcrm_1920545000000647003,zcrm_1920545000000511027,,"meeting and demo is done. He liked the device.
He has recently teamed up with a Portugal institute who will also be partly funding them, as a result, there will be investment. 
He has asked for a week's time. 

I will follow up with him after a week.",zcrm_1920545000000642166,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:15:24,2017-03-07 13:15:24
zcrm_1920545000000647007,zcrm_1920545000000511027,,"Follow up call done. He said that the management has not yet reverted back on the proposal. 
He is awaiting their reply. He will for sure revert back.

Will follow up in the coming month",zcrm_1920545000000552183,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:24:31,2017-03-07 13:24:31
zcrm_1920545000000647011,zcrm_1920545000000511027,,Followed up. He was not reachable,zcrm_1920545000000552331,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:32:47,2017-03-07 13:32:47
zcrm_1920545000000647015,zcrm_1920545000000511027,,he will revert by this week,zcrm_1920545000000552718,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:34:44,2017-03-07 13:34:44
zcrm_1920545000000647019,zcrm_1920545000000511027,,spoke with dr umresh . he said he will revert back.,zcrm_1920545000000552719,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:38:34,2017-03-07 13:38:34
zcrm_1920545000000647027,zcrm_1920545000000511027,,"got the number of biomed dept head from breach candy hospital 02223667370
Mr. Kalambi",zcrm_1920545000000564019,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 13:44:19,2017-03-07 13:44:19
zcrm_1920545000000647031,zcrm_1920545000000511027,,sent him mail again,zcrm_1920545000000564019,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:00:54,2017-03-07 14:00:54
zcrm_1920545000000647035,zcrm_1920545000000511027,,sent WhatsApp reminder,zcrm_1920545000000579010,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:20:26,2017-03-07 14:20:26
zcrm_1920545000000647043,zcrm_1920545000000511027,,"demo was done on and on 6/3 I had sent the proposal. the proposal needed some editing. 
As a result, we needed to change them. I have shared the edited proposal to the doctors and have requested them to please print it on their hospital letter head",zcrm_1920545000000605001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:34:15,2017-03-07 14:34:15
zcrm_1920545000000647047,zcrm_1920545000000511027,,will need some time,zcrm_1920545000000596011,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:34:40,2017-03-07 14:34:40
zcrm_1920545000000647051,zcrm_1920545000000511027,,"Follow up next week. 
He has shared it with his partners.",zcrm_1920545000000607062,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:38:05,2017-03-07 14:38:05
zcrm_1920545000000647055,zcrm_1920545000000511027,,"Spoke with them, They want a demo in the campus for the faculty and then they will decide. 

I will have to go to Delhi for the same in the coming week.  Or maybe tushar can be in delhi and I can go with him for the demo",zcrm_1920545000000607065,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:43:47,2017-03-07 14:43:47
zcrm_1920545000000647059,zcrm_1920545000000511027,,wait till 15th april,zcrm_1920545000000607071,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 14:56:48,2017-03-07 14:56:48
zcrm_1920545000000647063,zcrm_1920545000000511027,,"He wants to conduct a camp at his son's polyclinic and would like to purchase the device as well. 
He will let me know by today",zcrm_1920545000000607073,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 15:06:05,2017-03-07 15:06:05
zcrm_1920545000000647067,zcrm_1920545000000511027,,Tender,zcrm_1920545000000607077,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 15:15:29,2017-03-07 15:15:29
zcrm_1920545000000647071,zcrm_1920545000000511027,,16th March,zcrm_1920545000000607090,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 15:42:52,2017-03-07 15:42:52
zcrm_1920545000000647075,zcrm_1920545000000511027,,He is again out of India,zcrm_1920545000000607085,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 15:43:23,2017-03-07 15:43:23
zcrm_1920545000000647091,zcrm_1920545000000511027,,ok,zcrm_1920545000000642157,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 16:07:22,2017-03-07 16:07:22
zcrm_1920545000000647095,zcrm_1920545000000511027,,postponed to 27th march,zcrm_1920545000000642158,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 16:07:37,2017-03-07 16:07:37
zcrm_1920545000000647099,zcrm_1920545000000511027,,"it is confirmed that they are coming on the 9th march for practice. 

So will need to arrange a demo there in the morning",zcrm_1920545000000642159,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 16:10:09,2017-03-07 16:10:09
zcrm_1920545000000647103,zcrm_1920545000000511027,,9th march demo,zcrm_1920545000000642157,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-07 16:10:41,2017-03-07 16:10:41
zcrm_1920545000000665007,zcrm_1920545000000511027,,They will connect later in April,zcrm_1920545000000552829,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:14:56,2017-03-15 18:14:56
zcrm_1920545000000665011,zcrm_1920545000000511027,,"they are having conference till 19th march. They have told me to call after that. 
I have sent them a quotation for S10",zcrm_1920545000000558074,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:17:38,2017-03-15 18:17:38
zcrm_1920545000000665015,zcrm_1920545000000511027,,S10 will need more time to convert.,zcrm_1920545000000572014,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:37:47,2017-03-15 18:37:47
zcrm_1920545000000665019,zcrm_1920545000000511027,,"Have followed up with him. He will buy in April, 2017",zcrm_1920545000002267055,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:38:38,2017-03-15 18:38:38
zcrm_1920545000000665023,zcrm_1920545000000511027,,will need to call him on coming monday,zcrm_1920545000000605001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:41:49,2017-03-15 18:41:49
zcrm_1920545000000665027,zcrm_1920545000000511027,,He will need some more time,zcrm_1920545000000607062,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:43:28,2017-03-15 18:43:28
zcrm_1920545000000665031,zcrm_1920545000000511027,,invited him for the medical fair delhi in april,zcrm_1920545000000607077,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:43:56,2017-03-15 18:43:56
zcrm_1920545000000665035,zcrm_1920545000000511027,,spoke with him today and invited him for the medical fair at delhi,zcrm_1920545000000607065,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:45:28,2017-03-15 18:45:28
zcrm_1920545000000665039,zcrm_1920545000000511027,,he is interested in 770,zcrm_1920545000000607098,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-15 18:55:51,2017-03-15 18:55:51
zcrm_1920545000000673003,zcrm_1920545000000511027,,email sent on 20-3,zcrm_1920545000000672001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 13:53:55,2017-03-20 13:53:55
zcrm_1920545000000673007,zcrm_1920545000000511027,,He will be needing a demo. He will be coming back to Mumbai from Chandigarh on 27-3. Will follow up at that time.,zcrm_1920545000000672005,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 14:15:16,2017-03-20 14:15:16
zcrm_1920545000000673011,zcrm_1920545000000511027,,He will call back,zcrm_1920545000000672014,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 18:50:11,2017-03-20 18:50:11
zcrm_1920545000000673015,zcrm_1920545000000511027,,He will need more time,zcrm_1920545000000663063,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 18:59:01,2017-03-20 18:59:01
zcrm_1920545000000673023,zcrm_1920545000000511027,,Spoke with poonam@parakhhospital.com and also the Dani Madam. THey will be suggesting the device to Dr. Dedhia and they will let me know if there is scope of demo in future.,zcrm_1920545000000672044,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 19:36:01,2017-03-20 19:36:01
zcrm_1920545000000673027,zcrm_1920545000000511027,,"sent emal and have done meeting with him.. 
Have sent him quotation for 370s at 7.73 lac",zcrm_1920545000000672051,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 20:00:59,2017-03-20 20:00:59
zcrm_1920545000000673031,zcrm_1920545000000511027,,"cold visit done on 17-3

follow up call on 20-3 

he will need more time to discuss with his partner and then he will let me know if there is need for demo",zcrm_1920545000000672069,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-20 20:16:40,2017-03-20 20:16:40
zcrm_1920545000000673035,zcrm_1920545000000511027,,Dr paras demo date is tentative for Friday. I will be calling on Thursday and will be confirming,zcrm_1920545000000558074,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-21 16:33:49,2017-03-21 16:33:49
zcrm_1920545000000673039,zcrm_1920545000000511027,,will purchase after 1st april,zcrm_1920545000000564136,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-21 16:43:02,2017-03-21 16:43:02
zcrm_1920545000000687003,zcrm_1920545000000511027,,"There was follow up call done on 21-3 
He is aware of the demo date, but there is no time for the same. 
He will keep me updated regarding the demo date.",zcrm_1920545000000552828,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:35:58,2017-03-22 17:35:58
zcrm_1920545000000687007,zcrm_1920545000000511027,,"Will need more time. The committee has not made a decision yet, but there will be a decision made soon.",zcrm_1920545000000552829,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:39:47,2017-03-22 17:39:47
zcrm_1920545000000687019,zcrm_1920545000000511027,,"Follow up with Dr. Sana on whatsapp, there was no revert yet. They will need more time",zcrm_1920545000000572014,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:47:24,2017-03-22 17:47:24
zcrm_1920545000000687023,zcrm_1920545000000511027,,He has been non responsive,zcrm_1920545000000573039,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:50:20,2017-03-22 17:50:20
zcrm_1920545000000687027,zcrm_1920545000000511027,,"Follow up with him on phone , he mentioned that he will be needing another month time",zcrm_1920545000000579010,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:52:44,2017-03-22 17:52:44
zcrm_1920545000000687031,zcrm_1920545000000511027,,Folowed up on whatsapp,zcrm_1920545000005476621,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:57:59,2017-03-22 17:57:59
zcrm_1920545000000687035,zcrm_1920545000000511027,,He will not be going ahead with our deal.,zcrm_1920545000000596011,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 17:58:23,2017-03-22 17:58:23
zcrm_1920545000000687039,zcrm_1920545000000511027,,Not interested,zcrm_1920545000000607071,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 18:02:12,2017-03-22 18:02:12
zcrm_1920545000000687043,zcrm_1920545000000511027,,Shared reference contact of Kinjal Patel from the MCA,zcrm_1920545000000642159,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 18:12:53,2017-03-22 18:12:53
zcrm_1920545000000687047,zcrm_1920545000000511027,,"sent email of details of IB catalogue. 
They will be having a requirement",zcrm_1920545000000642159,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-22 18:23:12,2017-03-22 18:23:12
zcrm_1920545000000694003,zcrm_1920545000000511027,,Have invited him on whatsapp,zcrm_1920545000000607062,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:17:21,2017-03-23 14:17:21
zcrm_1920545000000694007,zcrm_1920545000000511027,,Have invited over WhatsApp. Will follow up for confirmation,zcrm_1920545000000607065,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:17:53,2017-03-23 14:17:53
zcrm_1920545000000694011,zcrm_1920545000000511027,,Invited him for the delhi expo. Will follow up in coming week.,zcrm_1920545000000607057,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:18:39,2017-03-23 14:18:39
zcrm_1920545000000694015,zcrm_1920545000000511027,,invited for delhi expo,zcrm_1920545000000607071,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:22:06,2017-03-23 14:22:06
zcrm_1920545000000694019,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607073,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:22:52,2017-03-23 14:22:52
zcrm_1920545000000694023,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607077,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:23:28,2017-03-23 14:23:28
zcrm_1920545000000694027,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607080,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:23:42,2017-03-23 14:23:42
zcrm_1920545000000694031,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607083,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:24:02,2017-03-23 14:24:02
zcrm_1920545000000694035,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607085,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:26:02,2017-03-23 14:26:02
zcrm_1920545000000694039,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607090,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:26:14,2017-03-23 14:26:14
zcrm_1920545000000694043,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607098,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:27:06,2017-03-23 14:27:06
zcrm_1920545000000694047,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607101,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:31:07,2017-03-23 14:31:07
zcrm_1920545000000694051,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607102,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:31:21,2017-03-23 14:31:21
zcrm_1920545000000694055,zcrm_1920545000000511027,,invited for delhi expo. Will follow up in the next week.,zcrm_1920545000000607103,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 14:31:37,2017-03-23 14:31:37
zcrm_1920545000000694059,zcrm_1920545000000511027,,Currently all services are shut. Will begin from sept 2017. He will call me then.,zcrm_1920545000000642161,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 15:11:25,2017-03-23 15:11:25
zcrm_1920545000000694063,zcrm_1920545000000511027,,It will take some time. May  June -2017,zcrm_1920545000000642163,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 15:28:06,2017-03-23 15:28:06
zcrm_1920545000000694067,zcrm_1920545000000511027,,Email sent to sir,zcrm_1920545000000693178,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-23 15:38:02,2017-03-23 15:38:02
