Call Id,Call Owner Id,Subject,Call Type,Call Purpose,Contact Name,Related To,Call Start Time,Call Duration,Call Duration (in seconds),Description,Call Result,Created by ID,Modified by ID,Created Time,Modified Time,Reminder,Layout ID,Tag,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,ClickToCall,Outgoing Call Status,Call Agenda,Caller ID,Dialled Number,Customer Number,Scheduled in CRM,Record Id
zcrm_1920545000000725048,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000725043,2017-04-03 05:54:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-31 17:54:43,2017-04-03 19:03:05,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000725048
zcrm_1920545000000725060,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000725055,2017-04-10 05:30:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-31 18:02:41,2017-04-10 17:49:20,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000725060
zcrm_1920545000000725069,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000725064,2017-04-03 18:10:00,,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-03-31 18:10:21,2017-04-03 18:13:33,,,,,,,,false,Cancelled,,,,,True,zcrm_1920545000000725069
zcrm_1920545000000726007,zcrm_1920545000000366012,Follow​ up,Outbound,,zcrm_1920545000000950029,zcrm_1920545000000950031,2017-03-31 09:17:00,00:00,0,Progress on sale,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-03-31 21:47:49,2017-04-21 15:45:03,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000726007
zcrm_1920545000000731001,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000000950049,zcrm_1920545000000950051,2017-03-31 09:14:00,00:00,0,,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-03-31 21:46:41,2017-04-21 15:47:35,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000731001
zcrm_1920545000000732001,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000000950071,zcrm_1920545000000950073,2017-03-31 09:19:00,00:00,0,Progress on sale,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-03-31 21:49:27,2017-04-21 15:50:22,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000732001
zcrm_1920545000000732011,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000679009,2017-04-03 08:19:00,00:00,0,Follow up for tender,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:49:26,2017-04-03 20:49:26,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000732011
zcrm_1920545000000733001,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000732005,2017-03-31 09:20:00,00:00,0,Follow up for his loan and installation status he said it seems that it would be postponed,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-03-31 21:53:06,2017-03-31 21:53:06,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000733001
zcrm_1920545000000733005,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000677021,2017-04-03 08:00:00,00:00,0,Called twice he said he is in an important meeting so will get back when possible,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:30:55,2017-04-03 20:30:55,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000733005
zcrm_1920545000000733009,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000677013,2017-04-03 08:07:00,00:00,0,To explain more about our other models and will send catalogues on email,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:36:41,2017-04-03 20:36:41,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000733009
zcrm_1920545000000736137,zcrm_1920545000000511027,call,Outbound,,zcrm_1920545000002267053,zcrm_1920545000002267055,2017-06-19 19:00:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-03 19:18:52,2017-08-20 02:54:46,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000736137
zcrm_1920545000000738007,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000000950049,zcrm_1920545000000950051,2017-04-03 07:53:00,00:00,0,He said he is really busy out of town so will get back asap,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:23:29,2017-04-21 15:47:35,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000738007
zcrm_1920545000000741005,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000000950071,zcrm_1920545000000950073,2017-04-03 07:49:00,00:00,0,"To check progress, he said concerned doc is not available for couple of days so after talking him he will get back to me",,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:20:37,2017-04-21 15:50:22,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000741005
zcrm_1920545000000741009,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000034322227,zcrm_1920545000034322233,2017-04-03 07:59:00,00:00,0,He is currently travelling so will get back to me soon,,zcrm_1920545000000366012,zcrm_1920545000001670001,2017-04-03 20:29:28,2021-02-17 18:17:33,,zcrm_1920545000000091005,,,,,2021-02-17 18:17:33,false,Completed,,,,,False,zcrm_1920545000000741009
zcrm_1920545000000741013,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000502117,2017-04-03 08:10:00,00:00,0,To get details of the existing device and adapter for cs issue,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:40:25,2017-04-03 20:40:25,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000741013
zcrm_1920545000000742005,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000732005,2017-04-03 07:52:00,00:00,0,Since he is looking to buy few more machines the loan is delayed so will update me after a week,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:22:35,2017-04-03 20:22:35,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000742005
zcrm_1920545000000742009,zcrm_1920545000000366012,Follow up,Outbound,,zcrm_1920545000000950029,zcrm_1920545000000950031,2017-04-03 07:57:00,00:00,0,Asked for a week's time to get back as currently he is occupied,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:26:45,2017-04-21 15:45:03,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000742009
zcrm_1920545000000742013,zcrm_1920545000000366012,Follow up,Outbound,,,zcrm_1920545000000682001,2017-04-03 07:58:00,00:00,0,Tried to reach Zydus he asked to call later,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:27:59,2017-04-03 20:27:59,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000742013
zcrm_1920545000000742021,zcrm_1920545000000366012,Camp,Outbound,,,zcrm_1920545000000742017,2017-04-03 08:21:00,00:00,0,To arrange for demo on 16 at Surat,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-03 20:53:52,2017-04-03 20:53:52,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000000742021
zcrm_1920545000000749005,zcrm_1920545000000511027,call for meeting,Outbound,,,zcrm_1920545000000706013,2017-04-10 17:30:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-04 14:02:22,2017-04-10 17:37:46,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000749005
zcrm_1920545000000760042,zcrm_1920545000001670001,call,Outbound,,,zcrm_1920545000000760037,2017-11-27 19:55:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000001670001,2017-04-05 14:55:43,2017-11-27 20:00:03,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000760042
zcrm_1920545000000763001,zcrm_1920545000000366012,Cold Call,Outbound,Prospecting,,zcrm_1920545000000757003,2017-04-05 16:11:00,08:00,480,Asked to send email.,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 16:13:18,2017-04-05 16:16:46,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000763001
zcrm_1920545000000763011,zcrm_1920545000000366012,Suncity Gym,Outbound,Prospecting,,zcrm_1920545000000763007,2017-04-05 16:24:00,03:00,180,Will discuss more tomorrow,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 16:27:28,2017-04-05 16:27:28,,,,,,,,false,Completed,,,,,False,zcrm_1920545000000763011
zcrm_1920545000000763019,zcrm_1920545000000366012,Cold Call,Outbound,Prospecting,,zcrm_1920545000000763015,2017-04-05 16:27:00,07:00,420,Asked to send email,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 16:38:41,2017-04-05 16:38:41,,,,,,,,false,Completed,,,,,False,zcrm_1920545000000763019
zcrm_1920545000000765005,zcrm_1920545000000366012,Cold Call,Inbound,Prospecting,,zcrm_1920545000000765001,2017-04-05 20:25:00,,0,No answer tried twice so will do it again tomorrow,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:27:35,2017-04-05 20:27:35,,,,,,,,false,,,,,,,zcrm_1920545000000765005
zcrm_1920545000000765013,zcrm_1920545000000366012,Cold Call,Inbound,Prospecting,,zcrm_1920545000000765009,2017-04-05 20:27:00,03:00,180,Since the concerned person was not available asked to contact next day morn,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:29:35,2017-04-05 20:29:35,,,,,,,,false,,,,,,,zcrm_1920545000000765013
zcrm_1920545000000765021,zcrm_1920545000000366012,Cold Call,Inbound,Prospecting,,zcrm_1920545000000765017,2017-04-05 20:29:00,08:00,480,He said it was expensive but asked to send email,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:31:09,2017-04-05 20:31:09,,,,,,,,false,,,,,,,zcrm_1920545000000765021
zcrm_1920545000000765025,zcrm_1920545000000366012,Follow up for installation,Inbound,,zcrm_1920545000000950049,zcrm_1920545000000950051,2017-04-05 20:31:00,02:00,120,He said the project has been delayed and it involves some civil work therefore it will a little more time about a month or so but he will let me know.,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:33:27,2017-04-21 15:47:35,,,,,,,,false,,,,,,,zcrm_1920545000000765025
zcrm_1920545000000765029,zcrm_1920545000000366012,Follow up,Inbound,Negotiation,,zcrm_1920545000000677021,2017-04-05 20:33:00,03:00,180,He is currently very occupied with other things he asked to follow up on saturday,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:34:44,2017-04-05 20:34:44,,,,,,,,false,,,,,,,zcrm_1920545000000765029
zcrm_1920545000000765038,zcrm_1920545000000366012,Follow up,Inbound,,zcrm_1920545000000950071,zcrm_1920545000000950073,2017-04-05 20:37:00,02:00,120,He is yet to talk to the concerned doctor,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:39:34,2017-04-21 15:50:22,,,,,,,,false,,,,,,,zcrm_1920545000000765038
zcrm_1920545000000765042,zcrm_1920545000000366012,follow up,Inbound,,zcrm_1920545000000950029,zcrm_1920545000000950031,2017-04-05 20:39:00,02:00,120,He ha sit in mind and will soon get back to me when possible,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-05 20:42:08,2017-04-21 15:45:03,,,,,,,,false,,,,,,,zcrm_1920545000000765042
zcrm_1920545000000765046,zcrm_1920545000000366012,Follow up,Inbound,,zcrm_1920545000034322227,zcrm_1920545000034322233,2017-04-05 20:42:00,02:00,120,He said he is really busy but he will call me back when possible,,zcrm_1920545000000366012,zcrm_1920545000001670001,2017-04-05 20:43:05,2021-02-17 18:17:33,,,,,,,2021-02-17 18:17:33,false,,,,,,,zcrm_1920545000000765046
zcrm_1920545000000786001,zcrm_1920545000000511027,Call,Outbound,Prospecting,,zcrm_1920545000000785005,2017-04-10 03:30:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-08 14:52:09,2017-04-10 15:36:20,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,True,zcrm_1920545000000786001
zcrm_1920545000000792009,zcrm_1920545000000511027,Call,Outbound,Negotiation,,zcrm_1920545000000785021,2017-05-18 12:31:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-12 12:27:28,2017-05-18 17:18:25,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,True,zcrm_1920545000000792009
zcrm_1920545000000793009,zcrm_1920545000000511027,Call for confirmation of interest,Outbound,Prospecting,,zcrm_1920545000000792014,2017-04-17 12:39:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-12 12:35:23,2017-04-17 20:09:33,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,True,zcrm_1920545000000793009
zcrm_1920545000000794005,zcrm_1920545000000511027,Call for fixing demo,Outbound,Demo,,zcrm_1920545000000785025,2017-04-18 12:36:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-12 12:32:07,2017-04-18 12:36:08,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,True,zcrm_1920545000000794005
zcrm_1920545000000795041,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000795001,2017-04-17 14:11:00,00:00,0,They are still working on the model for business. they will update me with the offer and quotation sent to them,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 14:11:31,2017-04-17 20:02:16,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795041
zcrm_1920545000000795053,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000552846,2017-08-09 22:00:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 14:30:22,2017-08-18 21:37:25,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795053
zcrm_1920545000000795065,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000564019,2017-08-01 14:00:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 14:35:13,2017-08-11 18:42:14,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795065
zcrm_1920545000000795076,zcrm_1920545000000511027,Following up call,Outbound,,zcrm_1920545000002267029,zcrm_1920545000002267031,2017-05-15 14:53:00,,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 14:53:59,2017-08-20 02:53:53,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795076
zcrm_1920545000000795103,zcrm_1920545000001695001,call follow up,Outbound,,,zcrm_1920545000000672044,2017-12-04 15:00:00,,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 15:16:25,2017-12-04 15:00:16,2017-12-04 06:00:00.0,,,,,,,false,Overdue,,,,,True,zcrm_1920545000000795103
zcrm_1920545000000795122,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000672020,2017-04-18 08:00:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 16:24:43,2017-04-18 20:01:16,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795122
zcrm_1920545000000795142,zcrm_1920545000000511027,call,Outbound,,,zcrm_1920545000000725055,2017-04-17 06:00:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 18:01:05,2017-04-17 19:53:30,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795142
zcrm_1920545000000795172,zcrm_1920545000000511027,call for meeting confirmation,Outbound,,,zcrm_1920545000000760014,2017-04-11 06:55:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-10 18:56:09,2017-04-13 15:57:36,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000795172
zcrm_1920545000000800005,zcrm_1920545000000366012,Cold Call,Inbound,Prospecting,,zcrm_1920545000000800001,2017-04-10 14:30:00,10:00,600,Asked to send email for all the devices so I did it,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-10 18:57:01,2017-04-10 18:57:01,,,,,,,,false,,,,,,,zcrm_1920545000000800005
zcrm_1920545000000800009,zcrm_1920545000000366012,Follow up call,Inbound,Negotiation,,zcrm_1920545000000677021,2017-04-10 19:30:00,15:00,900,He is still occupied with taking other decisions so he will get back to me once he makes up his mind,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-10 21:12:33,2017-04-10 21:12:33,,,,,,,,false,,,,,,,zcrm_1920545000000800009
zcrm_1920545000000800013,zcrm_1920545000000366012,CME,Inbound,Support,,zcrm_1920545000000742017,2017-04-10 21:12:00,03:00,180,CME for 16th April 2017,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-10 21:31:33,2017-04-10 21:31:33,,,,,,,,false,,,,,,,zcrm_1920545000000800013
zcrm_1920545000000803001,zcrm_1920545000000366012,Follow up,Inbound,Negotiation,,zcrm_1920545000000677021,2017-04-11 20:37:00,08:00,480,He said he is checking out Jawon and Tanita too so once he finishes with the demos then we can discuss,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:39:52,2017-04-11 20:39:52,,,,,,,,false,,,,,,,zcrm_1920545000000803001
zcrm_1920545000000803005,zcrm_1920545000000366012,Follow up,Inbound,Prospecting,,zcrm_1920545000000526011,2017-04-11 20:40:00,02:00,120,He said he is in a meeting but he will get back when possible,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:41:05,2017-04-11 20:41:05,,,,,,,,false,,,,,,,zcrm_1920545000000803005
zcrm_1920545000000803009,zcrm_1920545000000366012,Follow up,Inbound,,zcrm_1920545000034322227,zcrm_1920545000034322233,2017-04-11 20:41:00,03:00,180,He is out of town but will get back and call me,,zcrm_1920545000000366012,zcrm_1920545000001670001,2017-04-11 20:42:13,2021-02-17 18:17:33,,,,,,,2021-02-17 18:17:33,false,,,,,,,zcrm_1920545000000803009
zcrm_1920545000000803013,zcrm_1920545000000366012,Follow up,Inbound,,,zcrm_1920545000000800001,2017-04-11 20:42:00,05:00,300,As per his request sent emails with all our catalogs and explained it too,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:43:34,2017-04-11 20:43:34,,,,,,,,false,,,,,,,zcrm_1920545000000803013
zcrm_1920545000000803017,zcrm_1920545000000366012,Follow up,Inbound,,,zcrm_1920545000000502117,2017-04-11 20:51:00,05:00,300,To ask for old machine details and if any info on his upcoming projects,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:53:47,2017-04-11 20:53:47,,,,,,,,false,,,,,,,zcrm_1920545000000803017
zcrm_1920545000000803021,zcrm_1920545000000366012,Follow up,Inbound,,,zcrm_1920545000000502129,2017-04-11 20:54:00,03:00,180,explaining about the importance of BCA for his other gym,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:55:17,2017-04-11 20:55:17,,,,,,,,false,,,,,,,zcrm_1920545000000803021
zcrm_1920545000000803025,zcrm_1920545000000366012,Follow up,Inbound,,,zcrm_1920545000000677013,2017-04-11 20:55:00,03:00,180,Keeping in touch with respect to his upcoming projects,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:56:19,2017-04-11 20:56:19,,,,,,,,false,,,,,,,zcrm_1920545000000803025
zcrm_1920545000000803029,zcrm_1920545000000366012,Follow up,Inbound,,,zcrm_1920545000000677005,2017-04-11 20:56:00,04:00,240,Trying to get their appointment for my upcoming trip,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 20:57:17,2017-04-11 20:57:17,,,,,,,,false,,,,,,,zcrm_1920545000000803029
zcrm_1920545000000803033,zcrm_1920545000000366012,CME,Inbound,,,zcrm_1920545000000742017,2017-04-11 21:02:00,10:00,600,Discussion with respect to upcoming CME at Ahmedabad and Surat,,zcrm_1920545000000366012,zcrm_1920545000000366012,2017-04-11 21:03:38,2017-04-11 21:03:38,,,,,,,,false,,,,,,,zcrm_1920545000000803033
zcrm_1920545000000828043,zcrm_1920545000000511027,call to know if she is interested,Outbound,,,zcrm_1920545000000760046,2017-04-17 14:49:00,,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-13 14:49:31,2017-04-17 19:53:57,,,,,,,,false,Cancelled,,,,,True,zcrm_1920545000000828043
zcrm_1920545000000828052,zcrm_1920545000000511027,call for interest,Outbound,,,zcrm_1920545000000760067,2017-04-17 15:00:00,00:00,0,He has seen the mail. He will call back if there is requirement,,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-04-13 15:00:42,2017-04-17 20:00:00,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000828052
zcrm_1920545000000828057,zcrm_1920545000001670001,call for seeking approval,Outbound,,,zcrm_1920545000000760018,2017-09-04 13:30:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000001670001,2017-04-13 15:02:46,2017-11-07 15:50:29,,,,,,,,false,Completed,,,,,True,zcrm_1920545000000828057
