Company_Name,Category,Address,Url,latitude,longtitude,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Tamulpur Veterinary Hospital,Hospital,"JH6F+MPH, Barkhopa, Assam 781367, India",https://www.google.co.kr/maps/place/Tamulpur+Veterinary+Hospital/data=!4m5!3m4!1s0x375bb9c3569bd6d5:0x9e19679c002ea892!8m2!3d26.6116951!4d91.5743588?authuser=0&hl=en&rclk=1,26.6116951,91.5743588,,,,,,,
Pratiksha Hospitals,Hospital,"Mahapurush Madhabdev Path, Borbari, Guwahati, Assam 781036, India",https://www.google.co.kr/maps/place/Pratiksha+Hospitals/data=!4m5!3m4!1s0x375a58ed484ce947:0xddb45394ff390048!8m2!3d26.1584955!4d91.8118724?authuser=0&hl=en&rclk=1,26.1584955,91.8118724,,,,,,,
Homeo Clinic Tubukijarani,Hospital,"Unnamed Road, Pub Larimukh, Assam 782120, India",https://www.google.co.kr/maps/place/Homeo+Clinic+Tubukijarani/data=!4m5!3m4!1s0x3744e6f4ce2208f7:0xcd2d1843cb4f2924!8m2!3d26.5291445!4d92.8373624?authuser=0&hl=en&rclk=1,26.5291445,92.8373624,,,,,,,
"Health City Hospital, Guwahati",Private hospital,"Uday Nagar, Khanapara, Opp Bodoland Guest House, Guwahati, Assam 781022, India","https://www.google.co.kr/maps/place/Health+City+Hospital,+Guwahati/data=!4m5!3m4!1s0x375a5f4972775d49:0xc2bb138442c92a59!8m2!3d26.117117!4d91.815292?authuser=0&hl=en&rclk=1",26.117117,91.815292,,,,,,,
IITG Hospital,University hospital,"Amingaon, Barpeta Daulshal Hojo Rd, IIT, Guwahati, Assam 781039, India",https://www.google.co.kr/maps/place/IITG+Hospital/data=!4m5!3m4!1s0x375a5aead47a015d:0xe969fb1b6ab6eb75!8m2!3d26.1965629!4d91.6974155?authuser=0&hl=en&rclk=1,26.1965629,91.6974155,,,,,,,
Cherish hospital and diagnostic centre,Hospital,"Cherish hospital and diagnostic centre, Margherita, Assam 786181, India",https://www.google.co.kr/maps/place/Cherish+hospital+and+diagnostic+centre/data=!4m5!3m4!1s0x373f265c4d5f1879:0xd8cc664c299c94ce!8m2!3d27.2857711!4d95.6683001?authuser=0&hl=en&rclk=1,27.2857711,95.6683001,,,,,,,
Kuthori Mini PHC,Government hospital,"H6FV+Q3W, Kuthori, Nagaon, Assam 782136, India",https://www.google.co.kr/maps/place/Kuthori+Mini+PHC/data=!4m5!3m4!1s0x37445bc7fc040ad1:0x1ff5947ae26f88e1!8m2!3d26.5744849!4d93.2427106?authuser=0&hl=en&rclk=1,26.5744849,93.2427106,,,,,,,
SA'AD HOMEO CLINIC,Hospital,"Bhehuguri, Silpukhuri, Mikirbheta, Morigaon, Assam, India.PIN, 782123, India",https://www.google.co.kr/maps/place/SA'AD+HOMEO+CLINIC/data=!4m5!3m4!1s0x37452b451b0614e9:0xc664a568ba088945!8m2!3d26.3245549!4d92.462887?authuser=0&hl=en&rclk=1,26.3245549,92.462887,,,,,,,
"Air Passanger Screening Centre, Tikal(Salganga) Model Hospital",Hospital,"Tikal Road, Salganga, Assam 788031, India","https://www.google.co.kr/maps/place/Air+Passanger+Screening+Centre,+Tikal(Salganga)+Model+Hospital/data=!4m5!3m4!1s0x374fada05bfe5771:0x3d2fe5866099b547!8m2!3d24.9246453!4d92.9597501?authuser=0&hl=en&rclk=1",24.9246453,92.9597501,,,,,,,
Koushik MEDICOSE,Hospital,"Assam Engineering College, Assam, India",https://www.google.co.kr/maps/place/Koushik+MEDICOSE/data=!4m5!3m4!1s0x375a44961503f2cd:0x25dad36bb4029d50!8m2!3d26.1428918!4d91.6555516?authuser=0&hl=en&rclk=1,26.1428918,91.6555516,,,,,,,
Garajan State Dispensary,Hospital,"FPHC+JC8, Pachim Amrakanda, Assam 782124, India",https://www.google.co.kr/maps/place/Garajan+State+Dispensary/data=!4m5!3m4!1s0x3744de99a98a2a97:0xc9d4fa9e3a8bb2f8!8m2!3d26.4790264!4d92.7210793?authuser=0&hl=en&rclk=1,26.4790264,92.7210793,,,,,,,
"Guwahati Accident, Trauma, & Emergency Hospital",Hospital,"5RJ6+9CW, Noonmati, Guwahati, Assam 781020, India","https://www.google.co.kr/maps/place/Guwahati+Accident,+Trauma,+%26+Emergency+Hospital/data=!4m5!3m4!1s0x375a585d0b3995a5:0x11fe3442a2370ab6!8m2!3d26.1809902!4d91.8110704?authuser=0&hl=en&rclk=1",26.1809902,91.8110704,,,,,,,
Railway Hospital,Hospital,"5QJP+FQV, Railway Colony, Bamunimaidan, Guwahati, Assam 781021, India",https://www.google.co.kr/maps/place/Railway+Hospital/data=!4m5!3m4!1s0x375a59ae5e280883:0x953a907311c53772!8m2!3d26.1812443!4d91.7869121?authuser=0&hl=en&rclk=1,26.1812443,91.7869121,,,,,,,
"Apollo Hospitals Information Centre and Teleclinic,Bongaigaon",Health consultant,"AOC Rd, Mayapuri, Bongaigaon, Assam 783380, India","https://www.google.co.kr/maps/place/Apollo+Hospitals+Information+Centre+and+Teleclinic,Bongaigaon/data=!4m5!3m4!1s0x3758ff271228049d:0x1e944c9bf95f01a3!8m2!3d26.4748198!4d90.5554148?authuser=0&hl=en&rclk=1",26.4748198,90.5554148,,,,,,,
Florence Hospital,Hospital,"Pancharatna Rd, Goalpara, Assam 783101, India",https://www.google.co.kr/maps/place/Florence+Hospital/data=!4m5!3m4!1s0x3759b31760cab0e5:0xec204438e5a39286!8m2!3d26.1696802!4d90.6238925?authuser=0&hl=en&rclk=1,26.1696802,90.6238925,,,,,,,
J.J. Memorial Hospital,Hospital,"Lokpriya Gopinath Bordoloi Avenue, near Circuit House, Assam 786001, India",https://www.google.co.kr/maps/place/J.J.+Memorial+Hospital/data=!4m5!3m4!1s0x374098433ce996ab:0x1576cfeea7f1ce4b!8m2!3d27.4899131!4d94.9237143?authuser=0&hl=en&rclk=1,27.4899131,94.9237143,,,,,,,
Civil Hospital,Hospital,"44, S.C Goswami Rd, Pan Bazaar, Guwahati, Assam 781001, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x375a5a30837017cb:0x89f5c3674bfc4a72!8m2!3d26.1842564!4d91.7412562?authuser=0&hl=en&rclk=1,26.1842564,91.7412562,,,,,,,
Guwahati Refinery Hospital,Private hospital,"5RM3+V89, Noonmati, Guwahati, Assam 781020, India",https://www.google.co.kr/maps/place/Guwahati+Refinery+Hospital/data=!4m5!3m4!1s0x375a584545af6d3f:0xd9651fd830f3dd3!8m2!3d26.184662!4d91.8033725?authuser=0&hl=en&rclk=1,26.184662,91.8033725,,,,,,,
Swagat Endoparalaspic Research Centre and Hospital,Hospital,"A.T. Road, Opp Shantipur Bus Stand, Shantipur, Guwahati, Assam 781009, India",https://www.google.co.kr/maps/place/Swagat+Endoparalaspic+Research+Centre+and+Hospital/data=!4m5!3m4!1s0x375a5bb299ddf9c1:0x243f7bc13750bfca!8m2!3d26.1710731!4d91.7252793?authuser=0&hl=en&rclk=1,26.1710731,91.7252793,,,,,,,
MPHC Hospital,Hospital,"8PHM+M4V, Sanermukh, Assam 783384, India",https://www.google.co.kr/maps/place/MPHC+Hospital/data=!4m5!3m4!1s0x3759a94074cae77f:0x7b2cdfb260ffb1cc!8m2!3d26.3292464!4d90.7327829?authuser=0&hl=en&rclk=1,26.3292464,90.7327829,,,,,,,
Owana Kumargaon Gereki Sub Centre,Hospital,"kumargaon, Gereki, Assam 782125, India",https://www.google.co.kr/maps/place/Owana+Kumargaon+Gereki+Sub+Centre/data=!4m5!3m4!1s0x37452077dc824415:0x10378114d9b52b3e!8m2!3d26.3925122!4d92.7496926?authuser=0&hl=en&rclk=1,26.3925122,92.7496926,,,,,,,
Mahakal Hospital Block,Hospital,"RFXV+R4R, Mahakal Pt I, Assam 788701, India",https://www.google.co.kr/maps/place/Mahakal+Hospital+Block/data=!4m5!3m4!1s0x374e2ae5166d3cc1:0x1a45ab186d830e2c!8m2!3d24.8496029!4d92.4927806?authuser=0&hl=en&rclk=1,24.8496029,92.4927806,,,,,,,
Guwahati Metro Hospital,Hospital,"Uday Nagar, Khanapara, opp. Bodoland Guest, Guwahati, Assam 781022, India",https://www.google.co.kr/maps/place/Guwahati+Metro+Hospital/data=!4m5!3m4!1s0x375a5f82dbb8ea93:0xacbf82ab685a3d45!8m2!3d26.1175971!4d91.8158397?authuser=0&hl=en&rclk=1,26.1175971,91.8158397,,,,,,,
Hospital,Hospital,"4QPP+G98, MEDICITY, Basisthpur, Guwahati, Assam 781038, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x375a598b145babaf:0x9b814c80f08e9356!8m2!3d26.1362764!4d91.7859392?authuser=0&hl=en&rclk=1,26.1362764,91.7859392,,,,,,,
Sukhada Hospital,Hospital,"JRP8+X4V, Dolabari, Tezpur, Assam 784027, India",https://www.google.co.kr/maps/place/Sukhada+Hospital/data=!4m5!3m4!1s0x3744e9a8f610218b:0x8b992ca92f5f1f00!8m2!3d26.6374962!4d92.8152935?authuser=0&hl=en&rclk=1,26.6374962,92.8152935,,,,,,,
Nonoi hospital,Hospital,"7P9J+54F, Nam Gumutha, Assam 782003, India",https://www.google.co.kr/maps/place/Nonoi+hospital/data=!4m5!3m4!1s0x374523b0e71ee923:0xc1ff0def0ae17e07!8m2!3d26.2679413!4d92.7303044?authuser=0&hl=en&rclk=1,26.2679413,92.7303044,,,,,,,
Amluckhi Bagan Hospital,Hospital,"Borhola, Assam 782101, India",https://www.google.co.kr/maps/place/Amluckhi+Bagan+Hospital/data=!4m5!3m4!1s0x3744e326f0ae0271:0x7245d5449fe2ff05!8m2!3d26.4405444!4d92.9247531?authuser=0&hl=en&rclk=1,26.4405444,92.9247531,,,,,,,
Gauhati Medical College and Hospital,Hospital,"Narakasur Hilltop, GMC Hospital Rd, Bhangagarh, Guwahati, Assam 781032, India",https://www.google.co.kr/maps/place/Gauhati+Medical+College+and+Hospital/data=!4m5!3m4!1s0x375a5962fbcbbce3:0xfb955b4dc82dc22f!8m2!3d26.159615!4d91.7668167?authuser=0&hl=en&rclk=1,26.159615,91.7668167,,,,,,,
Dhubri Civil Hospital,Government hospital,"Jhagrarpar, Dhubri, Assam 783324, India",https://www.google.co.kr/maps/place/Dhubri+Civil+Hospital/data=!4m5!3m4!1s0x39e2a02ca4a131f7:0x138932c8e6a1be12!8m2!3d26.0353591!4d89.9646381?authuser=0&hl=en&rclk=1,26.0353591,89.9646381,,,,,,,
Pakhi Medical(Shafikul Islam),Medical Center,"Borghuli Bazar High madrassa Road, Assam, India",https://www.google.co.kr/maps/place/Pakhi+Medical(Shafikul+Islam)/data=!4m5!3m4!1s0x3744e79f4fd174b3:0x3292670b6027578b!8m2!3d26.5532493!4d92.8434041?authuser=0&hl=en&rclk=1,26.5532493,92.8434041,,,,,,,
Assam Rifles Training Centre Hospital,Hospital,"Assam 782460, India",https://www.google.co.kr/maps/place/Assam+Rifles+Training+Centre+Hospital/data=!4m5!3m4!1s0x3745ecb05b207405:0xac91a119560e0688!8m2!3d25.8923409!4d93.4279111?authuser=0&hl=en&rclk=1,25.8923409,93.4279111,,,,,,,
Alitanoani Sub PHC Hospital,Hospital,"Alitangani, Nagaon, SH-3, Juria Borduwa Doad, Nagaon, Nagaon, Assam 782124, India",https://www.google.co.kr/maps/place/Alitanoani+Sub+PHC+Hospital/data=!4m5!3m4!1s0x3744d7bf7fcf69eb:0xf8004061c58e540!8m2!3d26.419599!4d92.596484?authuser=0&hl=en&rclk=1,26.419599,92.596484,,,,,,,
Dr Ranjit Homeo Clinic,Hospital,"Lakhi Mandir Path, Nabheti, Morigaon, Assam 782105, India",https://www.google.co.kr/maps/place/Dr+Ranjit+Homeo+Clinic/data=!4m5!3m4!1s0x375ad1a3754b32bb:0xf275f1eec3e70cba!8m2!3d26.2484812!4d92.3310806?authuser=0&hl=en&rclk=1,26.2484812,92.3310806,,,,,,,
Haflong Civil Hospital,Government hospital,"NH 54, Surat Nagar, Songpijaang, Haflong, Assam 788819, India",https://www.google.co.kr/maps/place/Haflong+Civil+Hospital/data=!4m5!3m4!1s0x374fa1510b41ae1b:0xe4b95561b4ecd5ec!8m2!3d25.1834405!4d93.0111276?authuser=0&hl=en&rclk=1,25.1834405,93.0111276,,,,,,,
Morigaon Civil Hopital,Hospital,"7923+RRJ, Ward Number 7, Rajagaon, Assam 782105, India",https://www.google.co.kr/maps/place/Morigaon+Civil+Hopital/data=!4m5!3m4!1s0x375ad1baf3eb2b1d:0x517d6c721a370ca6!8m2!3d26.2520898!4d92.3545064?authuser=0&hl=en&rclk=1,26.2520898,92.3545064,,,,,,,
Infectious Disease Hospital,Hospital,"Birubari, Guwahati, Assam 781016, India",https://www.google.co.kr/maps/place/Infectious+Disease+Hospital/data=!4m5!3m4!1s0x375a5bc449f5099f:0xcffc5a1c7418398f!8m2!3d26.158637!4d91.749448?authuser=0&hl=en&rclk=1,26.158637,91.749448,,,,,,,
Institute of medical science & research Pvt.ltd,Hospital,"Assam Trunk Rd, near Railway Gate No. 6, Guwahati, Assam, India",https://www.google.co.kr/maps/place/Institute+of+medical+science+%26+research+Pvt.ltd/data=!4m5!3m4!1s0x375a5bd678bc5675:0xfeae434abc7412e8!8m2!3d26.1652092!4d91.7271331?authuser=0&hl=en&rclk=1,26.1652092,91.7271331,,,,,,,
Jajori Dispensary,Hospital,"Jajori-Dhing Rd, Jajari, Assam 782142, India",https://www.google.co.kr/maps/place/Jajori+Dispensary/data=!4m5!3m4!1s0x37452939b1d1fe4f:0xf093d2db7674d4f6!8m2!3d26.3161372!4d92.5623438?authuser=0&hl=en&rclk=1,26.3161372,92.5623438,,,,,,,
"GNRC Medical, North Guwahati",Private hospital,"IIT Road Near IIT Sila Grant, Guwahati, Assam 781030, India","https://www.google.co.kr/maps/place/GNRC+Medical,+North+Guwahati/data=!4m5!3m4!1s0x375a5abe7c94de59:0xe412cc5a9433778e!8m2!3d26.2025768!4d91.6935454?authuser=0&hl=en&rclk=1",26.2025768,91.6935454,,,,,,,
Bhurbandha Model Hospital,Government hospital,"8947+Q9X, Bhurbandha, Assam 782104, India",https://www.google.co.kr/maps/place/Bhurbandha+Model+Hospital/data=!4m5!3m4!1s0x375ad6b53d4ccc3d:0x470ad7b8fcce43e!8m2!3d26.3069815!4d92.3634697?authuser=0&hl=en&rclk=1,26.3069815,92.3634697,,,,,,,
Primary Health Centre,Hospital,"Kadamoni, Batadrava, Nagaon, SH-47, Nagaon, Nagaon, Assam 782122, India",https://www.google.co.kr/maps/place/Primary+Health+Centre/data=!4m5!3m4!1s0x3744d5cf09758d75:0xb88ee876ce7190d!8m2!3d26.4345044!4d92.5271369?authuser=0&hl=en&rclk=1,26.4345044,92.5271369,,,,,,,
Haji Abdul Majid Memmorial Hospital& Research Centre,Hospital,"Hamm hospital, Hojai, Assam 782435, India",https://www.google.co.kr/maps/place/Haji+Abdul+Majid+Memmorial+Hospital%26+Research+Centre/data=!4m5!3m4!1s0x374513527df4f889:0x1af0201c6760735f!8m2!3d26.015741!4d92.8682212?authuser=0&hl=en&rclk=1,26.015741,92.8682212,,,,,,,
Phulani Medical.,Hospital,"53CG+WPX, Phulani, Assam 782481, India",https://www.google.co.kr/maps/place/Phulani+Medical./data=!4m5!3m4!1s0x374508406c4a8e61:0x9df16806e85d97da!8m2!3d26.172352!4d93.076866?authuser=0&hl=en&rclk=1,26.172352,93.076866,,,,,,,
Medinova Hospital,Hospital,"Barama Rd, Nalbari, Assam 781335, India",https://www.google.co.kr/maps/place/Medinova+Hospital/data=!4m5!3m4!1s0x375bcc91d4e01fd9:0x589cb74c32c69f5c!8m2!3d26.4477344!4d91.4301703?authuser=0&hl=en&rclk=1,26.4477344,91.4301703,,,,,,,
Ambagan Hospital,Hospital,"GV93+5M6, Pub Larimukh, Assam 782120, India",https://www.google.co.kr/maps/place/Ambagan+Hospital/data=!4m5!3m4!1s0x3744e69cf5a05885:0x4657f1391ad1aeb6!8m2!3d26.5179212!4d92.8541326?authuser=0&hl=en&rclk=1,26.5179212,92.8541326,,,,,,,
IOCL Hospital,Hospital,"9JVH+4QV, Digboi, Assam 786171, India",https://www.google.co.kr/maps/place/IOCL+Hospital/data=!4m5!3m4!1s0x373f22347ac13aff:0x8ea5ac3b6e0115d2!8m2!3d27.392869!4d95.629431?authuser=0&hl=en&rclk=1,27.392869,95.629431,,,,,,,
Jugijan Hospital,Hospital,"2RV2+75R, Jugijan, Assam 782429, India",https://www.google.co.kr/maps/place/Jugijan+Hospital/data=!4m5!3m4!1s0x3745151487f7197b:0x5b19d10e2012e467!8m2!3d26.0432414!4d92.8003781?authuser=0&hl=en&rclk=1,26.0432414,92.8003781,,,,,,,
Aditya Hospital and Diagnostic Center,Hospital,"Assam Medical College Road, Bordoloi Avenue, Paltan Bazaar, Dibrugarh, Assam 786005, India",https://www.google.co.kr/maps/place/Aditya+Hospital+and+Diagnostic+Center/data=!4m5!3m4!1s0x3740985eb676f3ad:0xa5617a035638273a!8m2!3d27.491493!4d94.9314669?authuser=0&hl=en&rclk=1,27.491493,94.9314669,,,,,,,
Jorshimuli Hospital,Hospital,"Kalatoli-Choutara Rd, Choudhuri Pum, Assam 781137, India",https://www.google.co.kr/maps/place/Jorshimuli+Hospital/data=!4m5!3m4!1s0x37598a3c737f3b37:0xa98e8e61eb751219!8m2!3d26.1149982!4d91.1884234?authuser=0&hl=en&rclk=1,26.1149982,91.1884234,,,,,,,
Sacred Heart Palliative Care Centre,Private hospital,"NH37, Jorabat, Assam 781023, India",https://www.google.co.kr/maps/place/Sacred+Heart+Palliative+Care+Centre/data=!4m5!3m4!1s0x375af5c27dd36721:0x65c5882f44bee436!8m2!3d26.1105387!4d91.8509545?authuser=0&hl=en&rclk=1,26.1105387,91.8509545,,,,,,,
Sasoria Hospital,Private hospital,"2no.mullapatti, Nagaon, Assam 782002, India",https://www.google.co.kr/maps/place/Sasoria+Hospital/data=!4m5!3m4!1s0x37452702c5d8afb7:0x885c5d832d4611b1!8m2!3d26.3492976!4d92.6678538?authuser=0&hl=en&rclk=1,26.3492976,92.6678538,,,,,,,
Intitute Of Children & Woman Health Care,Government hospital,"Mother Teresa Rd, Hatigarh , Opp. Geeta Nagar PS, Ambikagirinagar, Guwahati, Assam 781024, India",https://www.google.co.kr/maps/place/Intitute+Of+Children+%26+Woman+Health+Care/data=!4m5!3m4!1s0x375a5908265c8fb9:0x6de4b94a4eb52b3f!8m2!3d26.1719842!4d91.7813924?authuser=0&hl=en&rclk=1,26.1719842,91.7813924,,,,,,,
AEC Hospital,Hospital,"Gauhati University, Jalukbari, Guwahati, Assam 781012, India",https://www.google.co.kr/maps/place/AEC+Hospital/data=!4m5!3m4!1s0x375a44ba4e29bb39:0x536750fba364c58f!8m2!3d26.1418971!4d91.6643536?authuser=0&hl=en&rclk=1,26.1418971,91.6643536,,,,,,,
AJ Hospital,Hospital,"MD Rd, Morikolong, Nagaon, Assam 782001, India",https://www.google.co.kr/maps/place/AJ+Hospital/data=!4m5!3m4!1s0x374526d7fba8aa61:0x70133740e5d1478a!8m2!3d26.3457475!4d92.6928909?authuser=0&hl=en&rclk=1,26.3457475,92.6928909,,,,,,,
নেমকেয়াৰ চুপাৰ স্পেচেলিটি হাস্পতাল,Hospital,"GMC Hospital Rd, Bhangagarh, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%95%E0%A7%87%E0%A7%9F%E0%A6%BE%E0%A7%B0+%E0%A6%9A%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A7%B0+%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A7%87%E0%A6%9A%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%9F%E0%A6%BF+%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A6%A4%E0%A6%BE%E0%A6%B2/data=!4m5!3m4!1s0x375a5973cfd6f78f:0x814e2535ffd54a1b!8m2!3d26.1640687!4d91.7689242?authuser=0&hl=en&rclk=1,26.1640687,91.7689242,,,,,,,
B-J Hospital,Hospital,"Mission Chariali, Ketekibari, Tezpur, Assam 784001, India",https://www.google.co.kr/maps/place/B-J+Hospital/data=!4m5!3m4!1s0x3744c3dfbd684761:0x8c10f12423d1da1b!8m2!3d26.6594722!4d92.7713901?authuser=0&hl=en&rclk=1,26.6594722,92.7713901,,,,,,,
TIMeS Hospital,Hospital,"Old N.T. Road, Deurigaon Opposite NRL Petrol Pump, Mission Chariali, Ketekibari, Tezpur, Assam 784001, India",https://www.google.co.kr/maps/place/TIMeS+Hospital/data=!4m5!3m4!1s0x3744c274b5d21cbd:0xa257825dfd5030fd!8m2!3d26.6505151!4d92.774431?authuser=0&hl=en&rclk=1,26.6505151,92.774431,,,,,,,
Nemcare Hospital,Hospital,"GS Rd, GMC Ward Number 44, Ganeshguri, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Nemcare+Hospital/data=!4m5!3m4!1s0x375a591889280daf:0x5debda891044a62e!8m2!3d26.149491!4d91.7858011?authuser=0&hl=en&rclk=1,26.149491,91.7858011,,,,,,,
Dagaon Hospital,Hospital,"CJR7+FFJ, Da-Gaon, Assam 782124, India",https://www.google.co.kr/maps/place/Dagaon+Hospital/data=!4m5!3m4!1s0x3744d78222279a27:0x65c3c3111a197fd3!8m2!3d26.4412097!4d92.6136518?authuser=0&hl=en&rclk=1,26.4412097,92.6136518,,,,,,,
Critical Care Hospital & Research Institute,Private hospital,"Lokhra, Guwahati, Assam 781029, India",https://www.google.co.kr/maps/place/Critical+Care+Hospital+%26+Research+Institute/data=!4m5!3m4!1s0x375a5d2099cf2f59:0x6bb1f15d4ca42941!8m2!3d26.110909!4d91.7522338?authuser=0&hl=en&rclk=1,26.110909,91.7522338,,,,,,,
Bokajan PHC,Hospital,"NH129, Bokajan, Assam 782490, India",https://www.google.co.kr/maps/place/Bokajan+PHC/data=!4m5!3m4!1s0x3746756adffad365:0x55435cd46c014e95!8m2!3d26.0191704!4d93.7625867?authuser=0&hl=en&rclk=1,26.0191704,93.7625867,,,,,,,
New Assam Medical Hall,Medical Center,"2V22+8JQ, Hojai, Assam 782435, India",https://www.google.co.kr/maps/place/New+Assam+Medical+Hall/data=!4m5!3m4!1s0x37456b5a1282adb5:0xde4bf61f33967c9f!8m2!3d26.0008439!4d92.8515945?authuser=0&hl=en&rclk=1,26.0008439,92.8515945,,,,,,,
Vedanta Super Speciality Hospital,Hospital,"3HR3+PPP, Bongara, Assam 781015, India",https://www.google.co.kr/maps/place/Vedanta+Super+Speciality+Hospital/data=!4m5!3m4!1s0x375a40fb53cdc041:0x634c9fdbec71ae82!8m2!3d26.0918429!4d91.5543264?authuser=0&hl=en&rclk=1,26.0918429,91.5543264,,,,,,,
Jorhat Medical College OPD Complex,Government hospital,"P5RW+PV9, Kushal Nagar, Tarajan, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Jorhat+Medical+College+OPD+Complex/data=!4m5!3m4!1s0x3746c286a6e92f09:0xad49ff3416e5e59e!8m2!3d26.7417869!4d94.1972378?authuser=0&hl=en&rclk=1,26.7417869,94.1972378,,,,,,,
Super Speciality Hospital Guwahati,Hospital,"5Q68+MF2, Birubari, Guwahati, Assam 781007, India",https://www.google.co.kr/maps/place/Super+Speciality+Hospital+Guwahati/data=!4m5!3m4!1s0x375a59d292f15947:0x50da85ad8bef67ca!8m2!3d26.161643!4d91.7661488?authuser=0&hl=en&rclk=1,26.161643,91.7661488,,,,,,,
Asian Hospital,Hospital,"Unnamed Road, Beharbari, Lalmati, Guwahati, Assam 781029, India",https://www.google.co.kr/maps/place/Asian+Hospital/data=!4m5!3m4!1s0x375a5ec7a2f85cf9:0xeaa16a4ee383a0ed!8m2!3d26.1108552!4d91.7747442?authuser=0&hl=en&rclk=1,26.1108552,91.7747442,,,,,,,
EXCELCARE HOSPITALS,Hospital,"4MFF+H56, Chakardeo Village, Guwahati, Assam 781012, India",https://www.google.co.kr/maps/place/EXCELCARE+HOSPITALS/data=!4m5!3m4!1s0x375a4355b0565331:0xb35665b8eb07c956!8m2!3d26.1239197!4d91.6728884?authuser=0&hl=en&rclk=1,26.1239197,91.6728884,,,,,,,
M/S SUHANA MEDICAL,Medical Center,"College Rd, Doboka Town, Assam 782440, India",https://www.google.co.kr/maps/place/M%2FS+SUHANA+MEDICAL/data=!4m5!3m4!1s0x374516acac725099:0x4c66e8f215dfa088!8m2!3d26.1140428!4d92.8575071?authuser=0&hl=en&rclk=1,26.1140428,92.8575071,,,,,,,
Barhampur State Dispensary,Hospital,"8QFF+JXM, Nedhar Gaon, Assam 782102, India",https://www.google.co.kr/maps/place/Barhampur+State+Dispensary/data=!4m5!3m4!1s0x374521dfb3a8e8bf:0x6281b782fe497511!8m2!3d26.3240946!4d92.7749303?authuser=0&hl=en&rclk=1,26.3240946,92.7749303,,,,,,,
Ulubari Health Centrr,Hospital,"F92C+MGF, Ulubari, Assam 782126, India",https://www.google.co.kr/maps/place/Ulubari+Health+Centrr/data=!4m5!3m4!1s0x375b29775eef0c07:0xf40534e791fd9458!8m2!3d26.451686!4d92.3712914?authuser=0&hl=en&rclk=1,26.451686,92.3712914,,,,,,,
Sultan Hospital,Hospital,"Telahi - Morigaon Rd, Mikirgaon, Assam 782105, India",https://www.google.co.kr/maps/place/Sultan+Hospital/data=!4m5!3m4!1s0x375ad1b671e47671:0xaed416cbce1bbfca!8m2!3d26.2368589!4d92.3482557?authuser=0&hl=en&rclk=1,26.2368589,92.3482557,,,,,,,
Kaliabor Tea Estate Hospital,Hospital,"JW4J+943, Silghat, Assam 782143, India",https://www.google.co.kr/maps/place/Kaliabor+Tea+Estate+Hospital/data=!4m5!3m4!1s0x3744efdc5eeba709:0xf78b9d50f1a8ec8!8m2!3d26.6058823!4d92.930305?authuser=0&hl=en&rclk=1,26.6058823,92.930305,,,,,,,
Apollo Hospital Information Center,Hospital,"GS Rd, opp. S B Deorah College, South Sarania, Ulubari, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Apollo+Hospital+Information+Center/data=!4m5!3m4!1s0x375a59c856be0d39:0x1cf649fe14da4a9d!8m2!3d26.1695956!4d91.7629815?authuser=0&hl=en&rclk=1,26.1695956,91.7629815,,,,,,,
Excelcare Hospitals,Hospital,"NH-37 Highway, Paschim, Near Ganesh Mandir, Boragaon, Guwahati, Assam 781033, India",https://www.google.co.kr/maps/place/Excelcare+Hospitals/data=!4m5!3m4!1s0x375a5caa07107c03:0x9cb67e61d2845b91!8m2!3d26.1261746!4d91.6810917?authuser=0&hl=en&rclk=1,26.1261746,91.6810917,,,,,,,
UJARAGAON MODEL HOSPTIAL,Government hospital,"Niz Pakhimoria, Assam 782003, India",https://www.google.co.kr/maps/place/UJARAGAON+MODEL+HOSPTIAL/data=!4m5!3m4!1s0x374523e49a14a23d:0x5f4f7a3844579b87!8m2!3d26.2929034!4d92.7099555?authuser=0&hl=en&rclk=1,26.2929034,92.7099555,,,,,,,
