Record Id,Company Owner ID,Sales Person,Rating,Company Name,Company Type,Territories,Shipping Street,Shipping City,Shipping Code,Billing Street,Billing City,Billing Code,Description,Custmer ID,Product,Tag,Created by ID,Modified by ID,Created Time,Modified Time,Last Activity Time,Shipping_State,Billing_State,Industry Fin
zcrm_1920545000000297005,zcrm_1920545000000097003,Karn Sharma,Active,Karthik Associates,,South,"59/52, First and Second Floor, Ambattur Redhills Road , Pudur
Tamil Nadu
Chennai,",,,"59/52, First and Second Floor, Ambattur Redhills Road , Pudur",Chennai,,"Mr. Shahul Hameed was working in Snap Fitness earlier & I have a business relationship with him from last 2 years. He has now moved to another upcoming local Gym chain which is Slam Fitness. He is interested in InBody products, however I tried to convince him for InBody 270 however due to less budget of upto Rs 3 lacs, he wants to go for InBody 120 for the first 2 centers. 

Have submitted him the price of Rs. 3.20 lacs along with the product catalog. He will get back to us shortly.",,,,zcrm_1920545000000240001,zcrm_1920545000016756022,2016-08-05 22:41:53,2020-04-09 23:09:33,2021-05-25 13:40:43,,Tamil Nadu,Fitness
zcrm_1920545000000301007,zcrm_1920545000000097003,,Active,Extreme Fitness,,South,,,,,Bangalore,,"Got this enquiry from Mr. Lohith Nanjappa who attend Physique Global tour which took place few months back. He is coming up with a Gym in Bangalore & is interested in purchasing InBody device. I have briefed him about InBody 570, however he requested me to send details of all the models which will be appropriate for a Gym. Therefore, I have shared details of InBody 270, InBody 570 & InBody 770. 

He will go through the details & will get back to us.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-07 15:06:29,2020-04-08 12:44:52,2021-07-23 17:52:42,,Karnataka,Fitness
zcrm_1920545000000301031,zcrm_1920545000000097003,,Active,Golds Gym Solapur Franchise,,West 1,,,,,Solapur,,"Got an inquiry from Mr. Ritesh Thobde who is coming up with a Golds Gym in Solapur, Maharashtra. He has requested to share the product details along with the pricing of InBody 270. Have shared the product details along with Golds Gym pricing with him.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-07 15:32:49,2020-04-08 12:44:52,2021-07-23 17:52:42,,Maharashtra,Fitness
zcrm_1920545000000304031,zcrm_1920545000000097003,,Active,Talwalkars (Corporate Centre),,West 1,,,,Sangam Society Juhu Versova Link Rd  Above SBI Bank Juhu West,Mumbai,,"This a Talwalkar centre coming in Juhu which owned by Mr. Madhukar Talwalkar, Chariman Talwalkars Gym. He has finalized InBody 230 for his upcoming centre in Juhu.  Order is finalized & Contel will dispatch the device from Delhi which can be installed by Karn.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-08 18:32:34,2018-05-08 12:42:34,2021-07-23 17:52:06,,Maharashtra,Fitness
zcrm_1920545000000311005,zcrm_1920545000000097003,,Active,F3 Fitness,,West 1,,,,,Kolhapur,,This is a very old sales lead I have had and was in touch with Mr. Yuvraj Kumbhar for quite a while. Today called him up & discussed about InBody 270. He showed interested & have requested me to send the product details. Will be sharing the same with him & follow up afterwards.,,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-09 02:23:44,2018-05-30 04:08:40,2021-07-23 17:52:47,,Maharashtra,Fitness
zcrm_1920545000000315005,zcrm_1920545000003466001,Karn Sharma,Active,Silver Line Fitness Systems (P) Ltd Initiative,Dealer,South,"34/2408 B, Good News Tower, Next to Modern Bread Factory, Metro Pillar No : 468, High School Jn, Edappally",Kochi,,"34/2408 B, Good News Tower, Next to Modern Bread Factory, Metro Pillar No : 468, High School Jn, Edappally",Kochi,,"Got in touch with Mr. Lal during Body Power Expo last year. Was in touch with him for InBody device for his upcoming centre. However, during the recent follow up call, got to know that the project got delayed due to some personal reasons. He has asked me to contact him next month for the follow up as they will be deciding on the equipments by mid September.",,InBody270,,zcrm_1920545000000240001,zcrm_1920545000016756022,2016-08-09 13:45:27,2020-04-09 23:09:33,2021-06-08 19:57:10,Kerala,Kerala,Fitness
zcrm_1920545000000315029,zcrm_1920545000000097003,,Active,Varjish Gym,,North,,,,,Patiala,,"Made a call to Mr. Kamal Kaushik as got reference from a Gym trainer in Punjab. Mr. Kamal owns a Gym in Patiala, Punjab. Had a telephonic discussion with him, briefing him about the InBody products. He has requested to share information on InBody models. Therefore, I have shared details for InBody 570 & InBody 270 with him. Will follow up with him by end of this week.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-09 13:59:29,2018-05-28 23:15:10,2019-02-13 01:11:18,,Punjab,Fitness
zcrm_1920545000000315053,zcrm_1920545000000097003,,Active,Sarkar Diagnostics & Fitness Centre,,West 2,,,,,Ahemdabad,,"Made a cold call to Ms. Shweta Nagar as got her information online. Had a discussion with her & got to know that currently she is using an Omron handheld device & is satisfied with the product. However, briefed her shortly on InBody devices helping her understand the benefits & advantages of our product over others.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-09 14:04:16,2018-05-08 12:42:34,2019-02-13 01:11:18,,Gujarat,Fitness
zcrm_1920545000000315077,zcrm_1920545000000097003,,Active,Fitness Force,,West 1,,,,,Mumbai,,"Got a reference of this Gym through a friend who works out in this Gym. Made a call & had a word with Ms. Sadhana Surve who is the Fitness Manager in the Gym. She requested me to call her today by 4 pm as she will be discussing about the same with the Gym owner & will let me know accordingly. 

Will be discussing about InBody 270 or InBody 570 with them today",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-09 14:08:45,2020-04-08 12:44:52,2021-07-23 17:52:44,,Maharashtra,Fitness
zcrm_1920545000000324005,zcrm_1920545000000097003,,Active,Labelle Bodycare Pvt. Ltd.,,South,,,,,Hyderabad,,"Did a cold call in Labelle Bodycare as I got to know about the same from a friend. Called up & got the contact details of Mr. Ajay Singh. Talking to Mr. Singh, got to know that I already know him as he initiated our talks with Vcare sometime back. He has not joined Labelle & would like the management of Labelle to go for InBody 270 for their centers.

To know more about Labelle Bodycare, I would like to inform you that it seems to be a Corporate Chain with 12 centers in India so far. They are expanding & would like to use InBody products. They were initially using Tanita devices as Mr. Ajay Singh informed me and now he wants Labelle to use InBody products as he has already used our products & is very much satisfied with the same. 

Mr. Singh has requested for the quotation along with the product catalog. I have forwarded the same to him & from here on I will follow up with him.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 00:16:28,2020-04-08 12:44:52,2021-07-23 17:52:42,,Telangana,Others_Aesthetic
zcrm_1920545000000324029,zcrm_1920545000000097003,,Active,Government Hospital (Jalandhar),,North,,,,,Jalandhar,,"Got this enquiry forwarded by Ken through online portal. Got in touch with Dr. Gurpreet Singh from Jalandhar. He is a senior diabetologist in a Government Hospital in Jalandhar and is interested in purchasing for InBody 770 for a project he is starting on diabetes patients. He wants the hospital to purchase the same & therefore has requested me to send him research papers along with specifications & correlation documents with DEXA enabling him to convenience the management to purchase InBody 770. 

This order will take time & will most likely be executed by next year beginning, however I need to do all the paper work in this regard ensuring that we get order for InBody 770 in the future.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 00:25:47,2018-05-08 12:42:34,2021-07-23 17:52:26,,Punjab,Hospital
zcrm_1920545000000324053,zcrm_1920545000000097003,,Active,Talwalkars HiFi (Ajmer Franchise),,West 2,,,,,Ajmer,,"Got this inquiry from online portal. Contacted Mr. Kawal Chandraprakash & got to know that he is a franchise owner for Talwalkars HiFi in Ajmer, Rajasthan. He is interested in purchasing InBody 270 & have quoted him the Corporate pricing along with the product catalog. 

Mr. Kawal has requested to follow up with him next week regarding their requirement for the device.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 00:38:54,2018-05-30 04:08:40,2021-07-23 17:52:06,,Rajasthan,Fitness
zcrm_1920545000000324077,zcrm_1920545000000097003,,Active,Vesoma Fitness Centre,,South,,,,,Bangalore,,"Got a call from Mr. Mithilesh on my mobile as he got my number from a Gym trainer. He is the Fitness Manager in Vesoma Gym in Bangalore & is interested in purchasing InBody 270 for his centre. Requested for InBody 270 quotation along with the product catalog. Have shared the same with the customer. 

Mr. Mithilesh has forwarded the quotation to his owner & he will get back to us shortly with his decision.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 00:55:10,2020-04-08 12:44:52,2021-07-23 17:52:42,,Karnataka,Fitness
zcrm_1920545000000324101,zcrm_1920545000000097003,,Active,Anytime Fitness (Varanasi Franchise),,North,,,,B27/92 - A4 Jwahar Nagar,Varanasi,221005,"Got a call from franchise owner of Anytime Fitness Mr. Nirbhay Chaturvedi as he got my number from Anytime Fitness Master Franchise owner Mr. Vikas Jain. He is interested in purchasing InBody 270 for his upcoming fitness center in Varanasi, Uttar Pradesh. He has requested to submitted the proforma invoice by tomorrow enabling him to apply loan from his bank. 

I will share the same with Mr. Chaturvedi tomorrow & hope to receive the order shortly.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 01:02:17,2018-05-08 12:42:34,2021-07-23 17:52:42,,Uttar Pradesh,Fitness
zcrm_1920545000000324125,zcrm_1920545000000097003,,Active,New Gym,,West 1,,,,,Nanded,,"Got a call from Mr. Ajay Jaju as he got my reference from Mr. Harmeet Luthra who is master distrubtor for Cybex in India. He is coming up with a Gym and with his reference, Mr. Ajay requested me to share the product catalogs along with the quotation for InBody 270 & InBody 570. 

He will review the same & will get back to me shortly.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-17 01:13:32,2020-04-08 08:05:36,2021-07-23 17:52:42,,Maharashtra,Fitness
zcrm_1920545000000324149,zcrm_1920545000000097003,Karn Sharma,Active,Sprinklr,,North,,,,902 Iris Tech Park Sector 48,Gurgaon,,"Got a call from Mr. Jaspreet Gill from reference from Mr. Satinder who is working for a Gym equipment brand called Fitline is known to me. Mr. Jaspreet is working for an M.N.C. named Sprinklr and the company is interested to have InBody device for their in house staff. I tried to convince him for InBody 570, however considering the price factor & using the device for first time Mr. Gill mentioned that the budget will be approved for InBody 270 only. 

Therefore, I eventually quoted him InBody 270 & the order is finalized. I am hereby waiting for the advance 50% payment enabling us to execute the order.",,,,zcrm_1920545000000240001,zcrm_1920545000016756022,2016-08-17 01:25:45,2020-04-09 23:09:33,2021-03-17 20:26:44,,Haryana,Others_Others Corporate
zcrm_1920545000000332002,zcrm_1920545000000097003,,,VLCC,,North,,,,"64, Sector 18, Maruti Industrial Area, HSIDC, Gurugram, Haryana 122015",,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2016-08-19 17:54:33,2018-05-08 12:42:34,2021-07-22 17:52:10,,,Others_Aesthetic
zcrm_1920545000000352005,zcrm_1920545000000097003,,Active,Healthcare Fitness,,South,,,,,Kochi,,Got this inquiry on the website forwarded by Ken to myself. I have had a telephonic discussion with Mr. Vishnu and he mentioned that he has come up with a Gym in Kerala. He inquired about the product and pricing for the device which will be suitable for his fitness center. I have briefed him about InBody 270 along with the pricing. He has requested to contact himself after 6 months as he needs to plan the budget for the same.,,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-30 13:58:11,2018-05-28 23:15:10,2021-07-23 17:52:13,,Kerala,Fitness
zcrm_1920545000000359013,zcrm_1920545000000097003,,Active,Rajput,,West 1,,,,"SHIV MANDIR ROAD, KATORA TALAB, RAIPUR (C.G.)",Raipur,,"Mr. Bhupendra Rajput is an associate whom I connect with in 2014 in Body Power Expo. He has a distribution network of selling Protein supplements in Raipur, Chattisgarh which is a Tier 2 city in Central India. He got a lead in Raipur from a Gym, who was interested in purchasing a BCA device. Mr. Bhupendra decided to purchase the device from us & sell it further to the end user. 

The order is finalised.",,InBody270,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-31 21:57:58,2018-05-08 12:42:34,2021-07-23 17:52:42,,Chattisgarh,Private Enterprise
zcrm_1920545000000359037,zcrm_1920545000000097003,,Active,S 10 Health Safecare,,South,,,,"No 21, Race Course Road, Guindy",Chennai,600032,"Got a phone call from Mr. Prem on our landline number. S 10 is a Healthcare & Wellness centre from Chennai. Mr. Prem requested to send us the product catalogues for all our models along with the pricing. Therefore, I have quoted them InBody 270, 570 & 770. He will get back to us shortly on the same.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-08-31 22:10:24,2020-04-08 12:44:52,2021-07-23 17:52:42,,Tamil Nadu,Clinic
zcrm_1920545000000365007,zcrm_1920545000000097003,,Active,Manorama Nutrition,,South,,,,,Vishakapatnam,,"Got the inquiry on our online portal by Mr. Vaka and he owns a nutrition store in Vishakapatnam, Andhra Pradesh. He he thinking of purchasing a BCA device for his store enabling him to provide the body scan result sheets to his customers & sell is protein / nutritional supplements. He has requested to send product catalog & pricing for the same.",,,,zcrm_1920545000000240001,zcrm_1920545000000097003,2016-09-01 13:51:31,2020-04-08 12:44:52,2021-07-23 17:52:42,,Andhra Pradesh,Fitness
zcrm_1920545000000377005,zcrm_1920545000000243011,,Active,Jupiter,,West 1,,,,Express Highway,Thane,,Jupiter Hospital has asked InBody device for New Setup in Pune.,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000000097003,2016-09-01 22:39:30,2018-05-08 12:42:34,2018-05-08 12:42:34,,Maharashtra,Hospital
zcrm_1920545000000377073,zcrm_1920545000000243011,,Active,Forza,,South,,,,"FORZA FITNESS 41-7, 1ST FLOOR, BETWEEN 4th & 6th MAIN, 15th CROSS ROAD, MALLESWARAM",Bangalore,560003,,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000000097003,2016-09-01 23:14:29,2018-05-08 12:42:34,2018-05-08 12:42:34,,Karnataka,Fitness
zcrm_1920545000000377105,zcrm_1920545000000243011,,Active,Dr.Tulip,,South,,,,"No.640, 12th Main,80 Feet Road, 4th Block, Kormangala",Bangalore,560034,,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000000097003,2016-09-01 23:23:51,2018-05-08 12:42:34,2018-05-08 12:42:34,,Karnataka,Clinic
zcrm_1920545000000377129,zcrm_1920545000000243011,,Active,Abne Hospital,,West 1,,,,,Pune,,,,,,zcrm_1920545000000243011,zcrm_1920545000000097003,2016-09-01 23:29:51,2018-05-08 12:42:34,2021-07-23 17:52:47,,Maharashtra,Hospital
